ID,City,Latitude,Longitude
16685,Georges Mills,43.431667,-72.067778
16686,Gilford,43.5475,-71.407222
16687,Gilmanton,43.417476,-71.412063
16688,Gilmanton Iron Works,43.425281,-71.330315
16689,Gilsum,43.043105,-72.263272
16690,Glen,44.101777,-71.192457
16691,Glencliff,43.982778,-71.893889
16692,Goffstown,43.018224,-71.56264
16693,Gorham,44.399601,-71.179983
16694,Goshen,43.302623,-72.124117
16695,Grafton,43.572743,-71.963389
16696,Grantham,43.510324,-72.133437
16697,Greenfield,42.949277,-71.872755
16698,Greenland,43.035294,-70.847476
16699,Greenville,42.7489,-71.784487
16700,Guild,43.376667,-72.138611
16701,Hampstead,42.881957,-71.175802
16702,Hampton,42.935883,-70.824336
16703,Hampton Falls,42.926323,-70.887608
16704,Hancock,42.976817,-71.981858
16705,Hanover,43.704532,-72.28496
16706,Harrisville,42.939874,-72.097243
16707,Haverhill,44.039438,-72.057276
16708,Hebron,43.718571,-71.82696
16709,Henniker,43.179091,-71.815921
16710,Hill,43.527422,-71.729168
16711,Hillsborough,43.120709,-71.902818
16712,Hinsdale,42.802714,-72.501474
16713,Holderness,43.731944,-71.588889
16714,Hollis,42.748513,-71.577206
16715,Hooksett,43.061708,-71.444446
16716,Hudson,42.769038,-71.412144
16717,Intervale,44.095479,-71.119415
16718,Jackson,44.166989,-71.187808
16719,Jaffrey,42.81779,-72.027514
16720,Jefferson,44.399907,-71.451834
16721,Kearsarge,44.075278,-71.118056
16722,Keene,42.943127,-72.28954
16723,Kingston,42.913258,-71.063914
16724,Laconia,43.538713,-71.452907
16725,Lancaster,44.492074,-71.559115
16726,Lebanon,43.642222,-72.252222
16727,Lee,43.1231401,-71.0114497
16728,Lempster,43.21863,-72.166205
16729,Lincoln,44.058159,-71.672707
16730,Lisbon,44.214837,-71.896565
16731,Litchfield,42.844167,-71.480278
16732,Littleton,44.311187,-71.776816
16733,Lochmere,43.471111,-71.530556
16734,Londonderry,42.865555,-71.37719
16735,Loudon,43.285556,-71.467778
16736,Lyme,43.791327,-72.161993
16737,Lyme Center,43.799167,-72.123333
16738,Lyndeborough,42.895449,-71.774373
16739,Madbury,43.169167,-70.924444
16740,Madison,43.915206,-71.125412
16741,Manchester,42.992858,-71.463255
16742,Marlborough,42.898804,-72.201292
16743,Marlow,43.132585,-72.210879
16744,Melvin Village,43.688889,-71.304722
16745,Meredith,43.650208,-71.511327
16746,Meriden,43.529873,-72.275644
16747,Merrimack,42.866689,-71.51278
16748,Milan,44.586968,-71.181031
16749,Milford,42.828497,-71.660569
16750,Milton,43.409722,-70.988889
16751,Milton Mills,43.502494,-70.969729
16752,Mirror Lake,43.636552,-71.272858
16753,Monroe,44.273358,-72.025028
16754,Mont Vernon,42.897597,-71.676243
16755,Moultonborough,43.728133,-71.392245
16756,Mount Washington,44.345833,-71.554722
16757,Nashua,42.756395,-71.466684
16758,Nelson,42.998646,-72.133702
16759,New Boston,42.97217,-71.686402
16760,New Castle,43.068114,-70.719922
16761,New Durham,43.443045,-71.140828
16762,New Hampton,43.618393,-71.643513
16763,New Ipswich,42.751142,-71.870318
16764,New London,43.414501,-71.985674
16765,Newbury,43.340556,-72.071389
16766,Newfields,43.036944,-70.938889
16767,Newington,43.236111,-70.820833
16768,Newmarket,43.072628,-70.955317
16769,Newport,43.353228,-72.183789
16770,Newton,42.867805,-71.042021
16771,Newton Junction,42.867222,-71.066389
16772,North Conway,44.033613,-71.123811
16773,North Hampton,42.977625,-70.826738
16774,North Haverhill,44.097841,-72.019112
16775,North Salem,42.836944,-71.221111
16776,North Sandwich,43.845182,-71.385025
16777,North Stratford,44.714915,-71.564368
16778,North Sutton,43.363889,-71.94
16779,North Walpole,43.142759,-72.448253
16780,North Woodstock,44.019831,-71.697684
16781,Northumberland,44.598367,-71.506421
16782,Northwood,43.206965,-71.200423
16783,Nottingham,43.119632,-71.110983
16784,Orford,43.894101,-72.097846
16785,Ossipee,43.694506,-71.112873
16786,Pelham,42.72881,-71.304551
16787,Peterborough,42.88559,-71.946964
16788,Piermont,43.990572,-72.081299
16789,Pike,44.025511,-72.009587
16790,Pittsburg,45.086564,-71.363593
16791,Pittsfield,43.287384,-71.33303
16792,Plainfield,43.551919,-72.270398
16793,Plaistow,42.835551,-71.093397
16794,Plymouth,43.763524,-71.684714
16795,Portsmouth,43.066524,-70.780412
16796,Randolph,44.375278,-71.280278
16797,Raymond,43.032512,-71.191159
16798,Rindge,42.754391,-72.019038
16799,Rochester,43.268374,-70.976642
16800,Rollinsford,43.226936,-70.833207
16801,Rumney,43.804389,-71.848019
16802,Rye,43.009468,-70.765153
16803,Rye Beach,42.976667,-70.766111
16804,Salem,42.78465,-71.21761
16805,Salisbury,43.406652,-71.704468
16806,Sanbornton,43.549552,-71.600348
16807,Sanbornville,43.551278,-71.020005
16808,Sandown,42.930819,-71.18606
16809,Seabrook,42.88536,-70.86464
16810,Silver Lake,43.878974,-71.190501
16811,Somersworth,43.252546,-70.875589
16812,South Acworth,43.176942,-72.341053
16813,South Hampton,42.911289,-70.976904
16814,South Newbury,43.295556,-71.997222
16815,South Sutton,43.32,-71.934722
16816,South Tamworth,43.833613,-71.311654
16817,Spofford,42.911973,-72.410277
16818,Springfield,43.491615,-72.057855
16819,Stinson Lake,43.861111,-71.808889
16820,Stoddard,43.073944,-72.108811
16821,Strafford,43.250575,-71.162475
16822,Stratham,43.019432,-70.899714
16823,Sugar Hill,43.606667,-71.736944
16824,Sullivan,42.994005,-72.191778
16825,Sunapee,43.386816,-72.095044
16826,Suncook,43.147554,-71.439663
16827,Swanzey,42.884137,-72.249298
16828,Tamworth,43.862049,-71.264454
16829,Temple,42.820035,-71.852347
16830,Thornton,43.8928475,-71.6759125
16831,Tilton,43.46033,-71.577413
16832,Troy,42.82697,-72.184753
16833,Twin Mountain,44.272222,-71.539444
16834,Union,43.4382,-71.020857
16835,Walpole,43.076533,-72.415489
16836,Warner,43.303512,-71.835349
16837,Warren,43.944667,-71.89013
16838,Washington,43.174705,-72.082407
16839,Waterville Valley,43.95,-71.5
16840,Weare,43.071422,-71.70376
16841,Wentworth,43.868456,-71.909651
16842,West Chesterfield,42.873152,-72.511216
16843,West Lebanon,43.64401,-72.300735
16844,West Nottingham,43.133971,-71.111006
16845,West Ossipee,43.835956,-71.205141
16846,West Peterborough,42.887222,-71.985833
16847,West Stewartstown,44.995278,-71.531667
16848,West Swanzey,42.870313,-72.297688
16849,Westmoreland,42.968999,-72.435784
16850,Whitefield,44.36811,-71.603453
16851,Wilmot,43.432177,-71.900983
16852,Wilton,42.836761,-71.754066
16853,Winchester,42.773922,-72.363672
16854,Windham,42.805106,-71.306735
16855,Winnisquam,43.501389,-71.5125
16856,Wolfeboro,43.594996,-71.190843
16857,Wolfeboro Falls,43.591944,-71.206111
16858,Wonalancet,43.907222,-71.351111
16859,Woodstock,43.9775,-71.685556
16860,Woodsville,44.138549,-71.989215
16861,Absecon,39.462368,-74.503106
16862,Adelphia,40.218056,-74.256667
16863,Allamuchy,40.921667,-74.810556
16864,Allendale,41.032654,-74.134185
16865,Allenhurst,40.236675,-74.006706
16866,Allentown,40.158922,-74.59093
16867,Allenwood,40.141389,-74.100278
16868,Alloway,39.560833,-75.362778
16869,Alpine,40.951097,-73.930842
16870,Andover,40.961386,-74.752418
16871,Annandale,40.628731,-74.885512
16872,Asbury,40.650175,-75.01585
16873,Asbury Park,40.235571,-74.029486
16874,Atco,39.770909,-74.879368
16875,Atlantic City,39.366411,-74.431727
16876,Atlantic Highlands,40.40772,-74.032411
16877,Audubon,39.891035,-75.072425
16878,Augusta,41.145086,-74.684753
16879,Avalon,39.095095,-74.726177
16880,Avenel,40.582568,-74.278522
16881,Avon By The Sea,40.191796,-74.016737
16882,Baptistown,40.521667,-75.006389
16883,Barnegat,39.755248,-74.246988
16884,Barnegat Light,39.7575,-74.106667
16885,Barrington,39.865062,-75.056361
16886,Basking Ridge,40.678937,-74.560463
16887,Bayonne,40.666399,-74.119169
16888,Bayville,39.914708,-74.190529
16889,Beach Haven,39.636347,-74.189033
16890,Beachwood,39.930246,-74.196145
16891,Bedminster,40.657109,-74.643236
16892,Belford,40.417281,-74.088887
16893,Belle Mead,40.467732,-74.628993
16894,Belleville,40.79458,-74.163119
16895,Bellmawr,39.868878,-75.094368
16896,Belmar,40.178333,-74.022222
16897,Belvidere,40.830819,-75.050261
16898,Bergenfield,40.923837,-73.998918
16899,Berkeley Heights,40.67522,-74.434599
16900,Berlin,39.778839,-74.930808
16901,Bernardsville,40.72251,-74.577812
16902,Beverly,40.056452,-74.911363
16903,Birmingham,39.975833,-74.710556
16904,Blackwood,39.774104,-75.058747
16905,Blairstown,40.967386,-74.965097
16906,Blawenburg,40.4075,-74.703056
16907,Bloomfield,40.803456,-74.189074
16908,Bloomingdale,41.012845,-74.333756
16909,Bloomsbury,40.64366,-75.09664
16910,Bogota,40.874441,-74.028122
16911,Boonton,40.911528,-74.414035
16912,Bordentown,40.143141,-74.703249
16913,Bound Brook,40.568115,-74.539735
16914,Bradley Beach,40.202308,-74.013166
16915,Branchville,41.170512,-74.750025
16916,Brick,40.040817,-74.12686
16917,Bridgeport,39.801616,-75.34782
16918,Bridgeton,39.445294,-75.226728
16919,Bridgewater,40.590388,-74.626741
16920,Brielle,40.107727,-74.063511
16921,Brigantine,39.403709,-74.377644
16922,Broadway,40.731944,-75.051944
16923,Brookside,40.794167,-74.568333
16924,Browns Mills,39.95974,-74.565549
16925,Budd Lake,40.873108,-74.742552
16926,Buena,39.536988,-74.889495
16927,Burlington,40.068015,-74.845353
16928,Butler,40.992118,-74.364065
16929,Buttzville,40.832222,-75.006667
16930,Caldwell,40.849059,-74.276771
16931,Califon,40.716209,-74.815218
16932,Camden,39.925833,-75.12
16933,Cape May,38.969208,-74.92624
16934,Cape May Court House,39.101434,-74.826846
16935,Cape May Point,38.937222,-74.969722
16936,Carlstadt,40.840298,-74.092498
16937,Carteret,40.582278,-74.231345
16938,Cedar Brook,39.715278,-74.901111
16939,Cedar Grove,40.85344,-74.229672
16940,Cedar Knolls,40.822335,-74.456861
16941,Cedarville,39.337028,-75.199362
16942,Changewater,40.738056,-74.944444
16943,Chatham,40.730526,-74.401701
16944,Chatsworth,39.801945,-74.525619
16945,Cherry Hill,39.930808,-75.017538
16946,Chester,40.789193,-74.677649
16947,Chesterfield,40.158353,-74.666838
16948,Clark,40.620256,-74.310581
16949,Clarksboro,39.799228,-75.223655
16950,Clayton,39.658969,-75.094188
16951,Clementon,39.80703,-75.003997
16952,Cliffside Park,40.822168,-73.987982
16953,Cliffwood,40.435281,-74.235759
16954,Clifton,40.878876,-74.142459
16955,Clinton,40.641194,-74.908846
16956,Closter,40.972051,-73.958985
16957,Cologne,39.504722,-74.613611
16958,Colonia,40.593743,-74.316368
16959,Colts Neck,40.301225,-74.177988
16960,Columbia,40.938805,-75.054983
16961,Columbus,40.064238,-74.68988
16962,Cookstown,40.048109,-74.559524
16963,Cranbury,40.303868,-74.506531
16964,Cranford,40.655357,-74.305685
16965,Cream Ridge,40.127907,-74.499425
16966,Cresskill,40.941847,-73.965206
16967,Dayton,40.38249,-74.511102
16968,Deal,40.250568,-74.001998
16969,Deepwater,39.683333,-75.490833
16970,Deerfield Street,39.493056,-75.217222
16971,Delaware,40.892778,-75.065
16972,Delmont,39.202258,-74.970505
16973,Delran,40.024684,-74.956128
16974,Demarest,40.954775,-73.960221
16975,Dennisville,39.193056,-74.825556
16976,Denville,40.889735,-74.484379
16977,Dividing Creek,39.270278,-75.101389
16978,Dorchester,39.272778,-74.977222
16979,Dorothy,39.40313,-74.831577
16980,Dover,40.887218,-74.559702
16981,Dumont,40.944692,-73.992139
16982,Dunellen,40.594237,-74.47187
16983,East Brunswick,40.428395,-74.406381
16984,East Hanover,40.819165,-74.36357
16985,East Orange,40.769614,-74.207723
16986,East Rutherford,40.838527,-74.104069
16987,Eatontown,40.302815,-74.06978
16988,Edgewater,40.831654,-73.973821
16989,Edison,40.517079,-74.397286
16990,Egg Harbor City,39.533123,-74.617709
16991,Egg Harbor Township,39.413611,-74.588889
16992,Elizabeth,40.67169,-74.204335
16993,Elmer,39.569146,-75.163023
16994,Elmwood Park,40.906896,-74.120896
16995,Elwood,39.576389,-74.717222
16996,Emerson,40.975459,-74.028515
16997,Englewood,40.894251,-73.977182
16998,Englewood Cliffs,40.882043,-73.954449
16999,Englishtown,40.306274,-74.330613
17000,Essex Fells,40.827924,-74.279705
17001,Estell Manor,39.37825,-74.816512
17002,Ewan,39.698611,-75.186389
17003,Ewing,40.237687,-74.782062
17004,Fair Haven,40.359873,-74.038891
17005,Fair Lawn,40.934297,-74.1166
17006,Fairfield,40.882178,-74.296027
17007,Fairton,39.381667,-75.220278
17008,Fairview,40.816985,-73.999967
17009,Fanwood,40.641856,-74.386762
17010,Far Hills,40.704035,-74.653959
17011,Farmingdale,40.204312,-74.177864
17012,Flagtown,40.516944,-74.684722
17013,Flanders,40.845316,-74.70188
17014,Flemington,40.517976,-74.845316
17015,Florence,40.118025,-74.805515
17016,Florham Park,40.775701,-74.392819
17017,Fords,40.53925,-74.311707
17018,Forked River,39.844425,-74.197301
17019,Fort Dix,40.009946,-74.618296
17020,Fort Lee,40.850312,-73.974455
17021,Fort Monmouth,40.317667,-74.039001
17022,Fortescue,39.2375,-75.171944
17023,Franklin,41.116355,-74.58649
17024,Franklin Lakes,41.008095,-74.211347
17025,Franklin Park,40.442097,-74.536908
17026,Franklinville,39.615557,-75.04088
17027,Freehold,40.245776,-74.276822
17028,Frenchtown,40.520795,-75.032468
17029,Garfield,40.878886,-74.108141
17030,Garwood,40.65121,-74.323864
17031,Gibbsboro,39.836532,-74.970996
17032,Gibbstown,39.82314,-75.275128
17033,Gillette,40.687678,-74.468134
17034,Gladstone,40.721948,-74.670656
17035,Glassboro,39.706823,-75.117247
17036,Glasser,40.986389,-74.633889
17037,Glen Gardner,40.713437,-74.916207
17038,Glen Ridge,40.804015,-74.205477
17039,Glen Rock,40.960183,-74.125367
17040,Glendora,39.840376,-75.069744
17041,Glenwood,41.235618,-74.488481
17042,Gloucester City,39.891105,-75.116962
17043,Goshen,39.141389,-74.853333
17044,Great Meadows,40.85196,-74.941806
17045,Green Creek,39.046111,-74.901667
17046,Green Village,40.741618,-74.451685
17047,Greendell,40.973889,-74.821389
17048,Greenwich,39.389722,-75.338889
17049,Grenloch,39.425833,-75.225278
17050,Greystone Park,40.843982,-74.479645
17051,Hackensack,40.888191,-74.050301
17052,Hackettstown,40.852891,-74.834315
17053,Haddon Heights,39.878832,-75.06639
17054,Haddon Township,39.918575,-75.107835
17055,Haddonfield,39.895449,-75.041726
17056,Hainesport,39.983889,-74.8275
17057,Haledon,40.945689,-74.182599
17058,Hamburg,41.146714,-74.587379
17059,Hammonton,39.638878,-74.790735
17060,Hampton,40.677351,-74.962221
17061,Hancocks Bridge,39.505278,-75.462222
17062,Harrington Park,40.991791,-73.980017
17063,Harrison,40.74754,-74.155871
17064,Harrisonville,39.685,-75.266389
17065,Hasbrouck Heights,40.862241,-74.075971
17066,Haskell,41.030111,-74.296542
17067,Haworth,40.960808,-73.987376
17068,Hawthorne,40.956355,-74.156897
17069,Hazlet,40.422554,-74.179896
17070,Heislerville,39.245013,-74.993942
17071,Helmetta,40.377742,-74.420393
17072,Hewitt,41.170867,-74.368566
17073,Hibernia,40.943889,-74.493056
17074,High Bridge,40.668438,-74.893667
17075,Highland Lakes,41.182622,-74.456442
17076,Highland Park,40.499141,-74.426602
17077,Highlands,40.402377,-73.990912
17078,Hightstown,40.266885,-74.524993
17079,Hillsborough,40.4775,-74.627222
17080,Hillsdale,41.006945,-74.042625
17081,Hillside,40.696811,-74.228065
17082,Ho Ho Kus,41.000412,-74.102532
17083,Hoboken,40.7445,-74.032863
17084,Holmdel,40.345,-74.184444
17085,Holmdel,40.385853,-74.173971
17086,Hopatcong,40.938983,-74.66163
17087,Hope,40.911111,-74.967778
17088,Hopewell,40.390224,-74.770963
17089,Howell,40.148096,-74.213683
17090,Imlaystown,40.166215,-74.510939
17091,Ironia,40.822778,-74.626111
17092,Irvington,40.7261,-74.231271
17093,Iselin,40.571593,-74.316677
17094,Island Heights,39.943197,-74.146787
17095,Jackson,40.120964,-74.301709
17096,Jersey City,40.7164,-74.038
17097,Jobstown,40.038698,-74.687305
17098,Johnsonburg,40.964444,-74.878889
17099,Juliustown,40.013333,-74.669167
17100,Keansburg,40.441363,-74.130633
17101,Kearny,40.76466,-74.147108
17102,Keasbey,40.519171,-74.302119
17103,Kendall Park,40.4208,-74.552921
17104,Kenilworth,40.675869,-74.294419
17105,Kenvil,40.881901,-74.620984
17106,Keyport,40.439862,-74.199563
17107,Kingston,40.380465,-74.616071
17108,Lafayette,41.076099,-74.691223
17109,Lake Hiawatha,40.88252,-74.383013
17110,Lake Hopatcong,40.965882,-74.614438
17111,Lakehurst,40.020054,-74.290901
17112,Lakewood,40.085043,-74.204199
17113,Lambertville,40.373122,-74.926605
17114,Landing,40.908684,-74.655425
17115,Landisville,39.523942,-74.937688
17116,Lanoka Harbor,39.861993,-74.166765
17117,Lavallette,39.977486,-74.070424
17118,Lawnside,39.867601,-75.031681
17119,Layton,41.205913,-74.817219
17120,Lebanon,40.646623,-74.829035
17121,Ledgewood,40.878028,-74.655405
17122,Leeds Point,39.491944,-74.429444
17123,Leesburg,39.238724,-75.001211
17124,Leonardo,40.417704,-74.062265
17125,Leonia,40.862929,-73.987873
17126,Liberty Corner,40.664722,-74.577778
17127,Lincoln Park,40.920769,-74.299512
17128,Lincroft,40.33689,-74.120469
17129,Linden,40.635366,-74.255567
17130,Linwood,39.346883,-74.580744
17131,Little Egg Harbor Twp,39.588149,-74.364586
17132,Little Falls,40.885353,-74.21145
17133,Little Ferry,40.849319,-74.040502
17134,Little Silver,40.335393,-74.041319
17135,Little York,40.611111,-75.076389
17136,Livingston,40.789633,-74.3202
17137,Lodi,40.876363,-74.083827
17138,Long Branch,40.299204,-73.991176
17139,Long Valley,40.787817,-74.78698
17140,Longport,39.309712,-74.542143
17141,Lumberton,39.96512,-74.806736
17142,Lyndhurst,40.809433,-74.12453
17143,Lyons,40.685278,-74.5475
17144,Madison,40.759939,-74.417868
17145,Magnolia,39.853807,-75.039254
17146,Mahwah,41.074473,-74.155974
17147,Malaga,39.575495,-75.058155
17148,Manahawkin,39.705017,-74.260391
17149,Manasquan,40.121693,-74.061055
17150,Manchester Township,39.950983,-74.360713
17151,Mantoloking,40.026125,-74.056188
17152,Mantua,39.786983,-75.178531
17153,Manville,40.539871,-74.593377
17154,Maple Shade,39.951085,-74.994644
17155,Maplewood,40.727906,-74.265573
17156,Margate City,39.328621,-74.509038
17157,Marlboro,40.31825,-74.263871
17158,Marlton,39.884517,-74.90674
17159,Marmora,39.258562,-74.659297
17160,Martinsville,40.599962,-74.557191
17161,Matawan,40.410876,-74.237955
17162,Mauricetown,39.285833,-74.993611
17163,Mays Landing,39.432011,-74.69619
17164,Maywood,40.902412,-74.062916
17165,Mc Afee,41.201667,-74.550833
17166,Medford,39.868099,-74.823384
17167,Mendham,40.778919,-74.600035
17168,Merchantville,39.95193,-75.048204
17169,Metuchen,40.54493,-74.351721
17170,Mickleton,39.785653,-75.249777
17171,Middlesex,40.575882,-74.500835
17172,Middletown,40.396018,-74.113908
17173,Middleville,41.055833,-74.863333
17174,Midland Park,40.995668,-74.140904
